Generation,Solution,Collected Targets,Fitness Score,Time
24,42,1,0.10793417593428709,45.28333333333334
24,43,0,0.12133012033020871,45.116666666666674
24,44,1,0.10721278527564701,46.96666666666667
24,45,0,0.10842456876960241,46.08333333333334
24,46,1,0.09664542328930395,43.99999999999999
24,47,0,0.1055737140569524,47.83333333333334
24,48,0,0.10099161000068291,45.58333333333333
24,49,0,0.09195220274354705,40.50000000000001
24,50,1,0.09704610988187559,43.78333333333334
24,51,0,0.11640933873048079,51.83333333333333
24,52,1,0.09915598023856234,45.300000000000004
24,53,0,0.16483468065547457,56.93333333333334
24,54,1,0.10701136527355923,49.43333333333333
24,55,1,0.12171830874009945,49.18333333333334
24,56,0,0.10900516309629757,52.36666666666666
24,57,1,0.11559787705024234,41.76666666666667
24,58,1,0.11337171907215957,50.03333333333333
24,59,2,0.318204244260105,88.16666666666669
24,60,0,0.10582960607993659,47.06666666666667
24,61,0,0.16703403534486036,67.56666666666666
24,62,0,0.10059761825121008,42.416666666666664
24,63,1,0.10731336744500072,47.31666666666668
24,64,0,0.13358299041651697,58.56666666666666
24,65,0,0.11970408351703347,50.91666666666666
24,66,0,0.1300572102025066,55.78333333333333
24,67,0,0.10985377440902153,48.86666666666667
24,68,0,0.095675577037926,42.650000000000006
24,69,0,0.09421598126745548,43.050000000000004
24,70,1,0.09892636040811319,43.41666666666667
24,71,1,0.09415574521944806,43.18333333333333
24,72,0,0.10223011223734808,48.716666666666654
24,73,1,0.09760547123436085,44.55000000000001
24,74,1,0.11685995689156684,48.08333333333334
24,75,0,0.09159544827159576,42.26666666666666
24,76,0,0.09807146417350118,44.46666666666667
24,77,2,0.13297512196434816,53.73333333333333
24,78,0,0.10435733820001927,46.26666666666667
24,79,0,0.14442044850891317,60.08333333333333
24,80,0,0.1381629510400734,53.73333333333334
24,81,0,0.10204514854418385,44.233333333333334
24,82,0,0.10780999492488692,47.39999999999999
24,83,1,0.125026915445351,47.11666666666667
24,84,1,0.11531301346751328,48.11666666666667
24,85,0,0.10305092471533743,46.11666666666667
24,86,3,0.2285966734916665,65.63333333333333
24,87,0,0.09524341807345181,44.516666666666666
24,88,0,0.1417800501597416,55.66666666666668
24,89,0,0.09407872826610715,43.016666666666666
24,90,1,0.11173179670074648,50.20000000000001
24,91,1,0.15442654208405843,62.35000000000001
24,92,0,0.10281196952261404,45.86666666666667
24,93,1,0.10356217442610197,41.18333333333334
24,94,1,0.09666853351938529,43.26666666666667
24,95,1,0.10620132247936573,45.966666666666676
24,96,1,0.10226282579254439,43.56666666666666
24,97,0,0.09897626749317888,45.31666666666666
24,98,0,0.10677735522627967,46.766666666666666
24,99,0,0.13259039173196416,52.183333333333344
25,1,1,0.09786358334552195,44.866666666666674
25,2,0,0.14959206713558976,63.166666666666664
25,3,0,0.12376629751091417,55.31666666666667
25,4,2,0.3364267092673918,90.86666666666667
25,5,2,0.22629088100106348,72.78333333333333
25,6,2,0.14969720417199955,50.35
25,7,1,0.13418433767213012,53.133333333333326
25,8,0,0.10502517452421241,46.61666666666667
25,9,1,0.1067985745810891,47.06666666666666
25,10,0,0.09367045221173928,42.849999999999994
25,11,1,0.11808933036993388,51.03333333333332
25,12,2,0.10419304476205413,45.716666666666676
25,13,1,0.11339293673840878,47.71666666666667
25,14,3,0.18755300989642607,58.616666666666674
25,15,2,0.10915554812347503,45.23333333333334
25,16,3,0.11430035369000051,52.4
25,17,1,0.12766930504807358,54.599999999999994
25,18,1,0.10044483451700884,42.33333333333333
25,19,0,0.10441178416393364,47.54999999999998
25,20,1,0.16069999170200994,61.04999999999999
25,21,2,0.11535675619694874,48.63333333333333
25,22,0,0.1105472651116984,50.849999999999994
25,23,1,0.103914452297755,47.449999999999996
25,24,1,0.11218706651121704,50.33333333333334
25,25,1,0.12073095167700724,54.71666666666667
25,26,1,0.09420015969152738,42.68333333333334
25,27,0,0.11661697543944032,49.699999999999996
25,28,0,0.09993882927360913,44.64999999999999
25,29,0,0.138210676434735,56.35000000000001
25,30,0,0.1621572281684372,61.15
25,31,1,0.13375394729421047,57.23333333333333
25,32,3,0.13020164351009345,49.31666666666668
25,33,0,0.09746879071613981,45.7
25,34,0,0.09039643692538986,40.083333333333336
25,35,2,0.10155001725397257,44.3
25,36,1,0.12547460433442245,53.56666666666666
25,37,0,0.1004319141571672,45.56666666666666
25,38,1,0.11763795597568893,53.76666666666667
25,39,0,0.12138788723083027,51.016666666666666
25,40,0,0.11113840149222065,49.93333333333332
25,41,1,0.09943911332837056,46.53333333333333
25,42,2,0.15565886861884923,50.91666666666667
25,43,0,0.09849873439103714,45.95
25,44,0,0.09984407171514162,45.91666666666666
25,45,0,0.10570617744333406,44.650000000000006
25,46,0,0.0958755684506809,43.38333333333334
25,47,1,0.13131238680742857,53.10000000000001
25,48,0,0.09550399867177971,43.79999999999999
25,49,0,0.12492191794716945,53.85
25,50,1,0.10980589783553804,47.2
25,51,0,0.0981557546607001,44.16666666666667
25,52,1,0.11955851704950352,47.300000000000004
25,53,0,0.10357053698139743,46.38333333333333
25,54,4,0.13714312234753287,57.13333333333333
25,55,2,0.2736151397534206,76.14999999999999
25,56,1,0.10838036498866317,49.41666666666668
25,57,3,0.19524524277535435,65.48333333333333
25,58,2,0.10419712598799435,43.46666666666666
25,59,0,0.09891142684645318,44.333333333333336
25,60,0,0.10401148609912794,43.25
25,61,0,0.11170542959071039,50.016666666666666
25,62,0,0.09621657802784846,45.550000000000004
25,63,1,0.10710333713020637,46.599999999999994
25,64,1,0.1225157764209976,51.51666666666667
25,65,1,0.10328997427396758,42.016666666666666
25,66,1,0.09580050101255698,44.75000000000001
25,67,2,0.10720228120547162,43.75000000000001
25,68,2,0.09970361057030845,43.53333333333334
25,69,0,0.09651263902561526,43.633333333333326
25,70,4,0.13755468959393047,52.23333333333333
25,71,0,0.10045992273212964,44.733333333333334
25,72,0,0.09665422031105536,45.08333333333333
25,73,0,0.09990103945562664,42.71666666666666
25,74,2,0.1145669694991438,50.316666666666656
25,75,0,0.09535962576227479,43.216666666666676
25,76,1,0.11406704197681397,49.516666666666666
25,77,2,0.11447293515849047,47.88333333333333
25,78,1,0.12328294680734139,49.78333333333333
25,79,0,0.1368008828966634,56.283333333333324
25,80,0,0.25362744716345376,74.71666666666667
25,81,1,0.11688708369176659,50.25000000000001
25,82,0,0.1314330070616715,54.58333333333334
25,83,0,0.10623571139526397,45.699999999999996
25,84,0,0.10205400363176267,49.43333333333333
25,85,0,0.09527286237617524,45.63333333333334
25,86,0,0.12299767260319121,56.88333333333333
25,87,0,0.12431981113723663,48.80000000000001
25,88,1,0.10652625493111187,48.53333333333334
25,89,1,0.16734236553808063,57.150000000000006
25,90,1,0.12552045993512173,53.95
25,91,1,0.10378570476789908,50.13333333333333
25,92,2,0.12870835210026876,51.016666666666666
25,93,0,0.1007714406025558,42.18333333333334
25,94,0,0.09574620243977239,45.18333333333333
25,95,0,0.11218561323565597,47.2
25,96,0,0.09995393209736422,44.550000000000004
25,97,0,0.10174752680149346,48.71666666666667
25,98,2,0.10668080372045767,47.73333333333333
25,99,0,0.1265090153077788,52.416666666666664
25,1,1,0.09786358334552195,44.866666666666674
25,2,0,0.14959206713558976,63.166666666666664
25,3,0,0.12376629751091417,55.31666666666667
25,4,2,0.3364267092673918,90.86666666666667
25,5,2,0.22629088100106348,72.78333333333333
25,6,2,0.14969720417199955,50.35
25,7,1,0.13418433767213012,53.133333333333326
25,8,0,0.10502517452421241,46.61666666666667
25,9,1,0.1067985745810891,47.06666666666666
25,10,0,0.09367045221173928,42.849999999999994
25,11,1,0.11808933036993388,51.03333333333332
25,12,2,0.10419304476205413,45.716666666666676
25,13,1,0.11339293673840878,47.71666666666667
25,14,3,0.18755300989642607,58.616666666666674
25,15,2,0.10915554812347503,45.23333333333334
25,16,3,0.11430035369000051,52.4
25,17,1,0.12766930504807358,54.599999999999994
25,18,1,0.10044483451700884,42.33333333333333
25,19,0,0.10441178416393364,47.54999999999998
25,20,1,0.16069999170200994,61.04999999999999
25,21,2,0.11535675619694874,48.63333333333333
25,22,0,0.1105472651116984,50.849999999999994
25,23,1,0.103914452297755,47.449999999999996
25,24,1,0.11218706651121704,50.33333333333334
25,25,1,0.12073095167700724,54.71666666666667
25,26,1,0.09420015969152738,42.68333333333334
25,27,0,0.11661697543944032,49.699999999999996
25,28,0,0.09993882927360913,44.64999999999999
25,29,0,0.138210676434735,56.35000000000001
25,30,0,0.1621572281684372,61.15
25,31,1,0.13375394729421047,57.23333333333333
25,32,3,0.13020164351009345,49.31666666666668
25,33,0,0.09746879071613981,45.7
25,34,0,0.09039643692538986,40.083333333333336
25,35,2,0.10155001725397257,44.3
25,36,1,0.12547460433442245,53.56666666666666
25,37,0,0.1004319141571672,45.56666666666666
25,38,1,0.11763795597568893,53.76666666666667
25,39,0,0.12138788723083027,51.016666666666666
25,40,0,0.11113840149222065,49.93333333333332
25,41,1,0.09943911332837056,46.53333333333333
25,42,2,0.15565886861884923,50.91666666666667
25,43,0,0.09849873439103714,45.95
25,44,0,0.09984407171514162,45.91666666666666
25,45,0,0.10570617744333406,44.650000000000006
25,46,0,0.0958755684506809,43.38333333333334
25,47,1,0.13131238680742857,53.10000000000001
25,48,0,0.09550399867177971,43.79999999999999
25,49,0,0.12492191794716945,53.85
25,50,1,0.10980589783553804,47.2
25,51,0,0.0981557546607001,44.16666666666667
25,52,1,0.11955851704950352,47.300000000000004
25,53,0,0.10357053698139743,46.38333333333333
25,54,4,0.13714312234753287,57.13333333333333
25,55,2,0.2736151397534206,76.14999999999999
25,56,1,0.10838036498866317,49.41666666666668
25,57,3,0.19524524277535435,65.48333333333333
25,58,2,0.10419712598799435,43.46666666666666
25,59,0,0.09891142684645318,44.333333333333336
25,60,0,0.10401148609912794,43.25
25,61,0,0.11170542959071039,50.016666666666666
25,62,0,0.09621657802784846,45.550000000000004
25,63,1,0.10710333713020637,46.599999999999994
25,64,1,0.1225157764209976,51.51666666666667
25,65,1,0.10328997427396758,42.016666666666666
25,66,1,0.09580050101255698,44.75000000000001
25,67,2,0.10720228120547162,43.75000000000001
25,68,2,0.09970361057030845,43.53333333333334
25,69,0,0.09651263902561526,43.633333333333326
25,70,4,0.13755468959393047,52.23333333333333
25,71,0,0.10045992273212964,44.733333333333334
25,72,0,0.09665422031105536,45.08333333333333
25,73,0,0.09990103945562664,42.71666666666666
25,74,2,0.1145669694991438,50.316666666666656
25,75,0,0.09535962576227479,43.216666666666676
25,76,1,0.11406704197681397,49.516666666666666
25,77,2,0.11447293515849047,47.88333333333333
25,78,1,0.12328294680734139,49.78333333333333
25,79,0,0.1368008828966634,56.283333333333324
25,80,0,0.25362744716345376,74.71666666666667
25,81,1,0.11688708369176659,50.25000000000001
25,82,0,0.1314330070616715,54.58333333333334
25,83,0,0.10623571139526397,45.699999999999996
25,84,0,0.10205400363176267,49.43333333333333
25,85,0,0.09527286237617524,45.63333333333334
25,86,0,0.12299767260319121,56.88333333333333
25,87,0,0.12431981113723663,48.80000000000001
25,88,1,0.10652625493111187,48.53333333333334
25,89,1,0.16734236553808063,57.150000000000006
25,90,1,0.12552045993512173,53.95
25,91,1,0.10378570476789908,50.13333333333333
25,92,2,0.12870835210026876,51.016666666666666
25,93,0,0.1007714406025558,42.18333333333334
25,94,0,0.09574620243977239,45.18333333333333
25,95,0,0.11218561323565597,47.2
25,96,0,0.09995393209736422,44.550000000000004
25,97,0,0.10174752680149346,48.71666666666667
25,98,2,0.10668080372045767,47.73333333333333
25,99,0,0.1265090153077788,52.416666666666664
26,1,0,0.14325707892300382,53.266666666666666
26,2,2,0.13233631092722004,50.15
26,3,0,0.10863691715734938,45.68333333333333
26,4,1,0.11198760129183835,57.21666666666667
26,5,2,0.1283463396322328,52.31666666666668
26,6,0,0.09334160637184115,41.4
26,7,1,0.11945936443191163,48.23333333333335
26,8,2,0.12712488139565223,49.81666666666666
26,9,2,0.10613618193138333,47.81666666666666
26,10,1,0.09544349470266264,44.16666666666667
26,11,0,0.10637143927827672,39.39999999999999
26,12,1,0.12109724902934996,49.699999999999996
26,13,1,0.09991707797687863,46.21666666666666
26,14,0,0.10576229979985749,49.38333333333333
26,15,2,0.1100010651285955,44.21666666666667
26,16,1,0.10395101349412653,45.21666666666667
26,17,0,0.0985979919056707,42.88333333333333
26,18,0,0.10592662906100236,47.79999999999999
26,19,0,0.10254326218358518,44.21666666666667
26,20,4,0.2503633261310268,78.99999999999999
26,21,4,0.28799052651266516,76.75
26,22,1,0.12155497843466545,52.81666666666667
26,23,4,0.1990788880253064,68.16666666666667
26,24,0,0.1012627705232021,45.36666666666667
26,25,0,0.09428056585640558,43.91666666666667
26,26,0,0.10143994005871222,46.166666666666664
26,27,1,0.09829469491278114,43.15
26,28,1,0.10911202557606839,46.9
26,29,0,0.09650876318344671,44.41666666666666
26,30,0,0.09894966975936008,44.73333333333333
26,31,0,0.10889821190092756,41.550000000000004
26,32,0,0.13569033170475805,59.06666666666666
26,33,0,0.10690282147174168,45.166666666666664
26,34,1,0.10555044578691893,45.48333333333333
26,35,0,0.0903638270796216,42.61666666666667
26,36,0,0.146311407528429,56.75
26,37,0,0.11497443680221424,54.06666666666666
26,38,1,0.09849862643347027,47.25000000000001
26,39,1,0.11821813732037145,53.13333333333333
26,40,1,0.11483990371780277,51.83333333333334
26,41,1,0.09874406103603768,44.06666666666667
26,42,1,0.0999940918315647,45.14999999999999
26,43,1,0.12698794845238567,59.48333333333334
26,44,1,0.10225684232298775,40.683333333333344
26,45,2,0.11404697327866645,44.533333333333324
26,46,3,0.2538802455147594,72.56666666666668
26,47,2,0.20879779799968506,70.78333333333335
26,48,1,0.14480382180744228,53.68333333333333
26,49,0,0.10600638915719802,47.76666666666667
26,50,0,0.09652274545796548,43.51666666666667
26,51,3,0.1276024006332073,47.03333333333334
26,52,0,0.09308268323757933,44.483333333333334
26,53,2,0.11842326720798098,44.86666666666666
26,54,0,0.1280651367543585,47.36666666666667
26,55,0,0.129531280463715,55.4
26,56,0,0.10070440888455996,45.06666666666667
26,57,3,0.18701387154707355,70.46666666666667
26,58,1,0.10281714003012891,44.983333333333334
26,59,0,0.09563624564703052,45.366666666666674
26,60,1,0.09414436571838047,42.88333333333333
26,61,0,0.09609351353087714,40.11666666666667
26,62,0,0.13084933962285955,53.50000000000001
26,63,1,0.09898185255798157,45.13333333333335
26,64,1,0.10626117912715802,43.733333333333334
26,65,0,0.11429622034968157,49.233333333333334
26,66,2,0.1098588445193988,44.933333333333344
26,67,1,0.10293080002846647,43.85
26,68,1,0.1084700243608225,48.86666666666667
26,69,2,0.10639813524402937,41.43333333333334
26,70,0,0.10379376873362336,46.48333333333334
26,71,5,0.26296901605093415,74.91666666666667
26,72,0,0.1755212210985449,58.400000000000006
26,73,2,0.19880102991837809,64.68333333333334
26,74,0,0.09865888426787912,44.06666666666666
26,75,0,0.100464531263597,45.71666666666666
26,76,1,0.13908225457713808,57.35000000000001
26,77,0,0.09705341779729379,44.31666666666667
26,78,2,0.21721168083142173,66.71666666666667
26,79,0,0.09496487360575849,46.18333333333333
26,80,1,0.13637693556951988,58.666666666666664
26,81,0,0.11738935705970965,43.69999999999999
26,82,2,0.11592505809749061,47.983333333333334
26,83,1,0.10401091398014999,47.98333333333333
26,84,1,0.09736998313510435,41.89999999999999
26,85,0,0.09189814706913577,43.11666666666667
26,86,0,0.143366961718239,52.416666666666664
26,87,1,0.11236081667999417,47.93333333333333
26,88,1,0.0977066636397641,44.71666666666666
26,89,1,0.11156103745549525,48.18333333333332
26,90,1,0.10865945434049587,47.98333333333335
26,91,0,0.1012637347649541,44.53333333333333
26,92,0,0.09878844659997887,44.06666666666667
26,93,1,0.1271009713583838,53.01666666666667
26,94,0,0.09882267453876062,45.41666666666666
26,95,2,0.27673567207087346,83.53333333333335
26,96,2,0.3170576568636062,85.81666666666666
26,97,2,0.21365978911960082,68.3
26,98,0,0.0982242213967062,43.65
26,99,0,0.10446316731484065,46.91666666666667
26,1,0,0.14325707892300382,53.266666666666666
26,2,2,0.13233631092722004,50.15
26,3,0,0.10863691715734938,45.68333333333333
26,4,1,0.11198760129183835,57.21666666666667
26,5,2,0.1283463396322328,52.31666666666668
26,6,0,0.09334160637184115,41.4
26,7,1,0.11945936443191163,48.23333333333335
26,8,2,0.12712488139565223,49.81666666666666
26,9,2,0.10613618193138333,47.81666666666666
26,10,1,0.09544349470266264,44.16666666666667
26,11,0,0.10637143927827672,39.39999999999999
26,12,1,0.12109724902934996,49.699999999999996
26,13,1,0.09991707797687863,46.21666666666666
26,14,0,0.10576229979985749,49.38333333333333
26,15,2,0.1100010651285955,44.21666666666667
26,16,1,0.10395101349412653,45.21666666666667
26,17,0,0.0985979919056707,42.88333333333333
26,18,0,0.10592662906100236,47.79999999999999
26,19,0,0.10254326218358518,44.21666666666667
26,20,4,0.2503633261310268,78.99999999999999
26,21,4,0.28799052651266516,76.75
26,22,1,0.12155497843466545,52.81666666666667
26,23,4,0.1990788880253064,68.16666666666667
26,24,0,0.1012627705232021,45.36666666666667
26,25,0,0.09428056585640558,43.91666666666667
26,26,0,0.10143994005871222,46.166666666666664
26,27,1,0.09829469491278114,43.15
26,28,1,0.10911202557606839,46.9
26,29,0,0.09650876318344671,44.41666666666666
26,30,0,0.09894966975936008,44.73333333333333
26,31,0,0.10889821190092756,41.550000000000004
26,32,0,0.13569033170475805,59.06666666666666
26,33,0,0.10690282147174168,45.166666666666664
26,34,1,0.10555044578691893,45.48333333333333
26,35,0,0.0903638270796216,42.61666666666667
26,36,0,0.146311407528429,56.75
26,37,0,0.11497443680221424,54.06666666666666
26,38,1,0.09849862643347027,47.25000000000001
26,39,1,0.11821813732037145,53.13333333333333
26,40,1,0.11483990371780277,51.83333333333334
26,41,1,0.09874406103603768,44.06666666666667
26,42,1,0.0999940918315647,45.14999999999999
26,43,1,0.12698794845238567,59.48333333333334
26,44,1,0.10225684232298775,40.683333333333344
26,45,2,0.11404697327866645,44.533333333333324
26,46,3,0.2538802455147594,72.56666666666668
26,47,2,0.20879779799968506,70.78333333333335
26,48,1,0.14480382180744228,53.68333333333333
26,49,0,0.10600638915719802,47.76666666666667
26,50,0,0.09652274545796548,43.51666666666667
26,51,3,0.1276024006332073,47.03333333333334
26,52,0,0.09308268323757933,44.483333333333334
26,53,2,0.11842326720798098,44.86666666666666
26,54,0,0.1280651367543585,47.36666666666667
26,55,0,0.129531280463715,55.4
26,56,0,0.10070440888455996,45.06666666666667
26,57,3,0.18701387154707355,70.46666666666667
26,58,1,0.10281714003012891,44.983333333333334
26,59,0,0.09563624564703052,45.366666666666674
26,60,1,0.09414436571838047,42.88333333333333
26,61,0,0.09609351353087714,40.11666666666667
26,62,0,0.13084933962285955,53.50000000000001
26,63,1,0.09898185255798157,45.13333333333335
26,64,1,0.10626117912715802,43.733333333333334
26,65,0,0.11429622034968157,49.233333333333334
26,66,2,0.1098588445193988,44.933333333333344
26,67,1,0.10293080002846647,43.85
26,68,1,0.1084700243608225,48.86666666666667
26,69,2,0.10639813524402937,41.43333333333334
26,70,0,0.10379376873362336,46.48333333333334
26,71,5,0.26296901605093415,74.91666666666667
26,72,0,0.1755212210985449,58.400000000000006
26,73,2,0.19880102991837809,64.68333333333334
26,74,0,0.09865888426787912,44.06666666666666
26,75,0,0.100464531263597,45.71666666666666
26,76,1,0.13908225457713808,57.35000000000001
26,77,0,0.09705341779729379,44.31666666666667
26,78,2,0.21721168083142173,66.71666666666667
26,79,0,0.09496487360575849,46.18333333333333
26,80,1,0.13637693556951988,58.666666666666664
26,81,0,0.11738935705970965,43.69999999999999
26,82,2,0.11592505809749061,47.983333333333334
26,83,1,0.10401091398014999,47.98333333333333
26,84,1,0.09736998313510435,41.89999999999999
26,85,0,0.09189814706913577,43.11666666666667
26,86,0,0.143366961718239,52.416666666666664
26,87,1,0.11236081667999417,47.93333333333333
26,88,1,0.0977066636397641,44.71666666666666
26,89,1,0.11156103745549525,48.18333333333332
26,90,1,0.10865945434049587,47.98333333333335
26,91,0,0.1012637347649541,44.53333333333333
26,92,0,0.09878844659997887,44.06666666666667
26,93,1,0.1271009713583838,53.01666666666667
26,94,0,0.09882267453876062,45.41666666666666
26,95,2,0.27673567207087346,83.53333333333335
26,96,2,0.3170576568636062,85.81666666666666
26,97,2,0.21365978911960082,68.3
26,98,0,0.0982242213967062,43.65
26,99,0,0.10446316731484065,46.91666666666667
27,1,1,0.10801827093215839,50.466666666666676
27,2,0,0.09042438342460059,41.95
27,3,1,0.11146094629043032,42.45
27,4,1,0.10012359162358586,44.7
27,5,1,0.11496941549869269,50.76666666666667
27,6,1,0.1331345920256634,47.60000000000001
27,7,1,0.12119250305381461,50.7
27,8,1,0.11229161189676937,47.099999999999994
27,9,2,0.14511473815966197,57.85
27,10,1,0.1016355318844749,47.550000000000004
27,11,0,0.18726255129055414,61.066666666666656
27,12,4,0.20814515018538055,64.83333333333333
27,13,0,0.1055525837348524,46.06666666666667
27,14,2,0.1553332870459437,57.19999999999999
27,15,2,0.19706090324634,69.38333333333333
27,16,1,0.10091421899850768,43.03333333333333
27,17,2,0.1135452541211803,46.25
27,18,2,0.2887880157350545,80.28333333333333
27,19,2,0.10459718468901902,46.18333333333333
27,20,0,0.10487995478546146,50.13333333333333
27,21,0,0.09707529681686015,44.31666666666667
27,22,0,0.10012856460441073,43.73333333333334
27,23,0,0.09519076546970398,44.10000000000001
27,24,0,0.10081044996556003,43.966666666666676
27,25,0,0.16234388398265692,61.46666666666667
27,26,0,0.09286728111195618,44.36666666666666
27,27,1,0.11539179744243441,48.15
27,28,1,0.09833498129668455,39.800000000000004
27,29,0,0.09388459497803758,42.5
27,30,1,0.12897235354936692,52.60000000000001
27,31,1,0.11752509413375978,46.31666666666667
27,32,0,0.11423506532337305,47.86666666666666
27,33,0,0.09907040297799971,41.65
27,34,3,0.12064310067099886,49.26666666666666
27,35,0,0.1954484822161669,69.08333333333333
27,36,1,0.13751755590366327,54.95
27,37,2,0.23407088424757153,79.69999999999999
27,38,0,0.10390071259510111,48.100000000000016
27,39,1,0.11877111621372187,48.183333333333344
27,40,3,0.1280423681392128,52.3
27,41,2,0.13631482650165955,51.4
27,42,0,0.11014962191094435,48.016666666666666
27,43,3,0.11372281659068413,46.516666666666666
27,44,2,0.13074133203484664,51.50000000000001
27,45,0,0.10107867424176986,47.83333333333333
27,46,0,0.10378785772948873,46.21666666666667
27,47,1,0.0996911770781616,43.36666666666667
27,48,0,0.10474877518427639,46.18333333333334
27,49,0,0.1055352740115573,46.6
27,50,0,0.12676553538314914,45.266666666666666
27,51,1,0.10619778145106304,49.18333333333334
27,52,0,0.0927092861636811,43.48333333333333
27,53,1,0.11465166637134835,43.53333333333333
27,54,0,0.09426881309681755,41.63333333333333
27,55,0,0.10366301329935097,47.35
27,56,1,0.10918108620049641,43.61666666666667
27,57,3,0.12406627274700048,51.466666666666676
27,58,1,0.14766189270272206,56.85000000000001
27,59,0,0.12538172300646958,53.68333333333333
27,60,0,0.12220333704459382,52.9
27,61,0,0.17058362510631137,59.11666666666666
27,62,0,0.11083372549690254,50.55
27,63,3,0.13139564691214062,50.56666666666666
27,64,3,0.13114598947100797,48.016666666666666
27,65,3,0.23706445313544555,76.19999999999999
27,66,1,0.11787423543130866,51.66666666666667
27,67,0,0.1143061811144378,50.8
27,68,0,0.14340151597998882,54.233333333333334
27,69,1,0.11210510166799259,50.116666666666674
27,70,0,0.10546503034576023,45.533333333333324
27,71,0,0.1090522442504056,48.33333333333332
27,72,1,0.09783970514104422,46.116666666666674
27,73,0,0.09502027118341752,43.383333333333326
27,74,0,0.10199692067144776,46.14999999999999
27,75,1,0.15392712303097736,51.23333333333333
27,76,0,0.09668146140971694,45.16666666666667
27,77,1,0.10387647315596953,45.21666666666666
27,78,1,0.11221747087536309,43.56666666666667
27,79,0,0.10387680696853949,50.86666666666667
27,80,1,0.11275485033580915,48.35000000000001
27,81,0,0.10885106504862256,55.49999999999999
27,82,1,0.17502536065128946,56.98333333333333
27,83,1,0.10727604547387473,46.91666666666667
27,84,1,0.10378110177876139,44.76666666666666
27,85,2,0.11213550437079331,46.166666666666664
27,86,0,0.10896244191938134,50.05000000000001
27,87,0,0.1233231479042626,52.95
27,88,1,0.14184974233847802,54.78333333333334
27,89,0,0.1380616618598995,54.550000000000004
27,90,2,0.18901568464899607,68.20000000000002
27,91,2,0.15413643134964136,60.58333333333333
27,92,0,0.10261615907574743,48.53333333333334
27,93,1,0.14787409790231903,64.73333333333333
27,94,0,0.12456095257753863,51.29999999999999
27,95,0,0.09242383656809613,42.93333333333334
27,96,0,0.10074790212775428,47.15
27,97,0,0.10263176782274656,47.300000000000004
27,98,0,0.09829473008115,44.650000000000006
27,99,0,0.09795102293837651,44.20000000000001
27,1,1,0.10801827093215839,50.466666666666676
27,2,0,0.09042438342460059,41.95
27,3,1,0.11146094629043032,42.45
27,4,1,0.10012359162358586,44.7
27,5,1,0.11496941549869269,50.76666666666667
27,6,1,0.1331345920256634,47.60000000000001
27,7,1,0.12119250305381461,50.7
27,8,1,0.11229161189676937,47.099999999999994
27,9,2,0.14511473815966197,57.85
27,10,1,0.1016355318844749,47.550000000000004
27,11,0,0.18726255129055414,61.066666666666656
27,12,4,0.20814515018538055,64.83333333333333
27,13,0,0.1055525837348524,46.06666666666667
27,14,2,0.1553332870459437,57.19999999999999
27,15,2,0.19706090324634,69.38333333333333
27,16,1,0.10091421899850768,43.03333333333333
27,17,2,0.1135452541211803,46.25
27,18,2,0.2887880157350545,80.28333333333333
27,19,2,0.10459718468901902,46.18333333333333
27,20,0,0.10487995478546146,50.13333333333333
27,21,0,0.09707529681686015,44.31666666666667
27,22,0,0.10012856460441073,43.73333333333334
27,23,0,0.09519076546970398,44.10000000000001
27,24,0,0.10081044996556003,43.966666666666676
27,25,0,0.16234388398265692,61.46666666666667
27,26,0,0.09286728111195618,44.36666666666666
27,27,1,0.11539179744243441,48.15
27,28,1,0.09833498129668455,39.800000000000004
27,29,0,0.09388459497803758,42.5
27,30,1,0.12897235354936692,52.60000000000001
27,31,1,0.11752509413375978,46.31666666666667
27,32,0,0.11423506532337305,47.86666666666666
27,33,0,0.09907040297799971,41.65
27,34,3,0.12064310067099886,49.26666666666666
27,35,0,0.1954484822161669,69.08333333333333
27,36,1,0.13751755590366327,54.95
27,37,2,0.23407088424757153,79.69999999999999
27,38,0,0.10390071259510111,48.100000000000016
27,39,1,0.11877111621372187,48.183333333333344
27,40,3,0.1280423681392128,52.3
27,41,2,0.13631482650165955,51.4
27,42,0,0.11014962191094435,48.016666666666666
27,43,3,0.11372281659068413,46.516666666666666
27,44,2,0.13074133203484664,51.50000000000001
27,45,0,0.10107867424176986,47.83333333333333
27,46,0,0.10378785772948873,46.21666666666667
27,47,1,0.0996911770781616,43.36666666666667
27,48,0,0.10474877518427639,46.18333333333334
27,49,0,0.1055352740115573,46.6
27,50,0,0.12676553538314914,45.266666666666666
27,51,1,0.10619778145106304,49.18333333333334
27,52,0,0.0927092861636811,43.48333333333333
27,53,1,0.11465166637134835,43.53333333333333
27,54,0,0.09426881309681755,41.63333333333333
27,55,0,0.10366301329935097,47.35
27,56,1,0.10918108620049641,43.61666666666667
27,57,3,0.12406627274700048,51.466666666666676
27,58,1,0.14766189270272206,56.85000000000001
27,59,0,0.12538172300646958,53.68333333333333
27,60,0,0.12220333704459382,52.9
27,61,0,0.17058362510631137,59.11666666666666
27,62,0,0.11083372549690254,50.55
27,63,3,0.13139564691214062,50.56666666666666
27,64,3,0.13114598947100797,48.016666666666666
27,65,3,0.23706445313544555,76.19999999999999
27,66,1,0.11787423543130866,51.66666666666667
27,67,0,0.1143061811144378,50.8
27,68,0,0.14340151597998882,54.233333333333334
